link_produk,brand,harga,lokasi_toko,potongan,voucher_klaim,penjualan,jumlah_rating,keunggulan,metode_transaksi
https://www.lazada.co.id/products/pdp-i8086180580.html,"Cheap HP clearance promo Samsumg Galaxy S24 ultra 7.0inch android12 5G WiFi smartphone ram16gb/512GB Battery 7000mAh, 48mp + 70mp HD camera, double card student study mobile phone clearance promo product Kasli official can be cod",Rp1.444.000,Kab. Tangerang,52% Off,Voucher save 52%,,,,
https://www.lazada.co.id/products/pdp-i7933972799.html,Advan xtab screen 8 inch original touchscreen toskrin tablet,Rp135.000,Kab. Bogor,,,99 sold,(42),,
https://www.lazada.co.id/products/pdp-i7320974447.html,"The Machine Itself Is Normal, the Hotwav K2 Cellphone Is Fine.",Rp65.213,Kab. Subang,,,16 sold,(2),,
https://www.lazada.co.id/products/pdp-i18818513654.html,Samsung Galaxy S23 8/256 Sein Fullset Original Official Warranty,Rp8.850.000,Kota Jakarta Barat,37% Off,Voucher save 37%,,,,
https://www.lazada.co.id/products/pdp-i6081568873.html,"[Official Store] Vivo Y21D (4/128)(6/128)(8/128)(6/256) - 50Mp Underwater Camera, Ip68/69/69+",Rp2.399.000,Kota Jakarta Utara,17% Off,Voucher save 17%,2.6K sold,(677),,
https://www.lazada.co.id/products/pdp-i8014016190.html,【Can Cod】Offroading Children's Tablet Pc A15 Kids Tablet 7 Inch/10 Inch Ips Educational Computer 6800Mah Educational Games for Children 6Gb+128Gb Wifi-Hotspot Bluetooth Dual Sim Card Android 10 Children's Tablet,Rp880.110,Kota Jakarta Utara,51% Off,Voucher save 51%,456 sold,(251),,
https://www.lazada.co.id/products/pdp-i8157442529.html,Smartphone !!! Tecno Camon 20 Pro 8GB/256GB. 120Hz AMOLED-flash sale,Rp2.000.000,Kota Jakarta Selatan,5% Off,Voucher save 5%,,,,
https://www.lazada.co.id/products/pdp-i8115176998.html,Headset Earphone Extra Bass Busd 7 Buds 2 Buds 2Plus R40 U19 Glosy Plastic Pack All Models and Brands Type,Rp6.150,Kota Jakarta Timur,69% Off,Voucher save 69%,7.2K sold,(788),,
https://www.lazada.co.id/products/pdp-i8640304836.html,[New Brand Promo] Kids Tablet / Children's Tablet / Learning Tablet / Tablet Pc / Android / Wifi,Rp889.000,Kota Jakarta Utara,50% Off,Voucher save 50%,,,,
https://www.lazada.co.id/products/pdp-i8191698656.html,Samsung Galaxy A12 4/128 & 6/128 5000 Mah Battery - Flash Sale,Rp1.300.000,Kota Jakarta Selatan,7% Off,Voucher save 7%,,,,
https://www.lazada.co.id/products/pdp-i8316746924.html,【Can Cod】Hancdon Children's Tablet E-13 / Children's Learning Tablet / Children's Android Tablet / Kids Study Tablet / Educational Touch Screen Tablet Ips Screen 7.1 Inch Wifi Hotspot,Rp889.000,Kota Jakarta Utara,50% Off,Voucher save 50%,82 sold,(63),,
https://www.lazada.co.id/products/pdp-i7587286962.html,Flash Sale !!! Samsung Galaxy M53 5G RAM 8 GB ROM 256 Gb Smartphone Samsung - Free Sim Card,Rp3.900.000,Kota Jakarta Selatan,3% Off,Voucher save 3%,5 sold,(2),,
https://www.lazada.co.id/products/pdp-i7365098909.html,Headset Earphone HF Murah Tanpa Mic,Rp2.902,Kab. Bandung,56% Off,Voucher save 56%,200 sold,(51),,
https://www.lazada.co.id/products/pdp-i8642044137.html,Mesin Infinix Smart 6 nyala normal original copotan NABILPART.ORI,Rp400.000,Kab. Wonosobo,,,,,,
https://www.lazada.co.id/products/pdp-i7276626054.html,Smartphone Handphone HP Luna Elevate V55C RAM 3GB ROM 64GB Ada fitur NFC Lengkap,Rp790.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8677954988.html,895B Wireless Bluetooth Headset Tws Earphone Mic In-Ear Display Bass Comfortable for Music Gaming,Rp38.800,Kota Jakarta Barat,74% Off,Voucher save 74%,199 sold,(54),,
https://www.lazada.co.id/products/pdp-i8318504928.html,LCD TABLET ADVAN T1G,Rp110.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i7735698026.html,SAMSUNG S20FE RESMI SEIN,Rp3.600.000,Kota Tangerang,,,,,,
https://www.lazada.co.id/products/pdp-i8301378179.html,【Buy 1 get 1 free】2025 kids Galaxy tablet PC F06 Android 6GB + 128GB 7 inch WiFi 5G dual SIM tablet PC new original kids tablet learning HP tablet tab advan Airpad gaming tablet office cheap tablets cheap tablets,Rp880.110,Kota Jakarta Utara,51% Off,Voucher save 51%,480 sold,(199),,
https://www.lazada.co.id/products/pdp-i8111078211.html,Cheap Samsung Galaxy J4 second normal ready to use,Rp300.000,Kab. Cirebon,,,5 sold,(1),,
https://www.lazada.co.id/products/pdp-i8312142299.html,Oppo Reno 8T 5G 8/128 8/256 GB RAM 8 ROM 128 256 8GB 128GB 256 GB,Rp2.550.000,Kota Jakarta Selatan,2% Off,Voucher save 2%,,(1),,
https://www.lazada.co.id/products/pdp-i8112826176.html,LCD TOUCHSCREEN SAMSUNG GALAXY S10 LITE / G770 / G770F BLACK ORIGINAL OLED,Rp178.200,Kota Jakarta Pusat,1% Off,Voucher save 1%,11 sold,(4),,
https://www.lazada.co.id/products/pdp-i7449292804.html,SMARTFREN 4GB,Rp18.278,Kota Cirebon,3% Off,Voucher save 3%,1.3K sold,(103),,
https://www.lazada.co.id/products/pdp-i7977620182.html,MESIN OPPO F1S NORMAL,Rp150.000,Kab. Majalengka,,,,,,
https://www.lazada.co.id/products/pdp-i8333810722.html,Xiaomi Redmi 14C 5g Smartphone Supports Nfc Fast Charging 33W Can Cod Ram 8/256Gb 12 Months Warranty,Rp1.519.000,Kota Jakarta Barat,16% Off,Voucher save 16%,,(1),,
https://www.lazada.co.id/products/pdp-i8036828853.html,Itel P55 NFC RAM 8 + 128GB-LAYAR 90 Hz Punch Hole,Rp1.500.000,Kota Tangerang,,,,(1),,
https://www.lazada.co.id/products/pdp-i8735838706.html,Infinix Hot 50 Pro Plus 8/256GB-up to 16GB extended RAM 6.78 inch 3D curved 120Hz-dreamy purple,Rp1.590.000,Kota Jakarta Selatan,1% Off,Voucher save 1%,,(1),,
https://www.lazada.co.id/products/pdp-i8157450537.html,Tecno Spark 20 Pro Plus 8/256 Tekno Spark 20 Pro+ Ram 8+8Gb Rom 256Gb Amoled 3D Curved Helio G99,Rp2.050.000,Kota Jakarta Selatan,24% Off,Voucher save 24%,,,,
https://www.lazada.co.id/products/pdp-i7424748190.html,XIAOMI REDMI NOTE 12 4G PREMIUM BLACK MATTE WITH CAMERA PROTECTOR,Rp13.500,Kota Tangerang,33% Off,Voucher save 33%,6 sold,(1),,
https://www.lazada.co.id/products/pdp-i7066378991.html,U19 MACARON headset / handsfree / earphone macaron matte colour hifi extra b,Rp3.990,Kota Jakarta Pusat,64% Off,Voucher save 64%,4.6K sold,(704),,
https://www.lazada.co.id/products/pdp-i8745156538.html,Samsung Galaxy A56 5g (8/256 Gb - 12/256 Gb) 5g |   Ai Smartphone |   50Mp Ois Hdr Camera |   45W Super Fast Charge - Awesome Graphite.,Rp4.900.000,Kota Jakarta Selatan,2% Off,Voucher save 2%,,,,
https://www.lazada.co.id/products/pdp-i8084582824.html,Hp huangmi f6 Ram 2/16 gb Hp huangmi f6 Ram 2/16 gb,Rp360.000,Kota Tangerang,3% Off,Voucher save 3%,,,,
https://www.lazada.co.id/products/pdp-i8605128571.html,"Smartphone !!! TECNO SPARK 10 PRO -NFC- RAM 8GB - 256GB 50 MP DUAL CAMERA - 8/128GB , SILVER",Rp1.400.000,Kota Jakarta Selatan,7% Off,Voucher save 7%,,,,
https://www.lazada.co.id/products/pdp-i8811478174.html,OPPO A60 8/256 NEW GARANSI RESMI,Rp1.079.550,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8810714064.html,TECNO CAMON 20 PRO 5G & 4G 8/256 GARANSI RESMI,Rp1.167.750,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8810700092.html,REALME C85 PRO 8GB/128GB & 8GB/256GB Garansi Resmi Original,Rp1.349.550,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8811450879.html,INFINIX HOT 50 PRO+ / HOT 50 PRO Ram 8GB / 256 GB Edisi Spesial JKT48 Original Garansi Resmi 12 Bulan,Rp985.050,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8810630564.html,VIVO V50 LITE 5G 4G 12/512 & 8/256 & 8/128 GARANSI RESMI,Rp1.349.550,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i6644340202.html,Realme C15 Ram 4/64GB Fullset,Rp1.123.000,Kab. Bogor,36% Off,Voucher save 36%,,(10),,
https://www.lazada.co.id/products/pdp-i8823824199.html,[Jikalaku] Itel A100C Unisoc T7100 Ips Lcd 6.6 Inches Official Guarantee,Rp1.141.200,Kota Tangerang,,,,,,
https://www.lazada.co.id/products/pdp-i18826609670.html,Hp Vivo Y17 8/256Gb 1 Year Warranty,Rp825.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8704840922.html,"Samsung Galaxy A07 4g 4/64Gb, 4/128Gb Camera 50Mp 6.7 Inch Helio G99 5000Mah |   Official Sein 1 Year Guarantee",Rp1.872.000,Kota Jakarta Barat,1% Off,Voucher save 1%,,(14),,
https://www.lazada.co.id/products/pdp-i8825856396.html,ZTE Nubia A36 Ram 4 Rom 64GB Second Original,Rp1.060.999,Kota Surabaya,12% Off,Voucher save 12%,,,,
https://www.lazada.co.id/products/pdp-i8655254412.html,Samsung Galaxy Z Fold7 12/256Gb - Ai Smartphone |   Thin Folding Cellphone |   200Mp Camera,Rp28.499.000,Kota Depok,,Trade In,,,,
https://www.lazada.co.id/products/pdp-i8374242453.html,Samsung Galaxy S25 Ultra 12/1TB 12/512GB 12/256GB Garansi Resmi,Rp24.999.000,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i2842540932.html,Samsung Galaxy S20 Ultra,Rp19.000.000,Kota Binjai,,,,,,
https://www.lazada.co.id/products/pdp-i8816632194.html,Used Samsung Galaxy Z flip 7,Rp9.500.000,Kota Bandung,,,,,,
https://www.lazada.co.id/products/pdp-i18822509633.html,Vivo V70 5g (12/256Gb) - Official Vivo Indonesia Warranty,Rp8.999.000,Kota Jakarta Utara,10% Off,Voucher save 10%,,,,
https://www.lazada.co.id/products/pdp-i8779670232.html,"Hp Vivo Y400 (8/128GB)(8/2568GB) - 6000mAh Battery, IP68/69 Tahan Air Ekstrem, 50MP Sony Kamera",Rp1.247.610,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i7982426135.html,Xiaomi POCO X6 Pro 5G RAM 12/512GB Garansi Resmi,Rp5.399.000,Kota Tegal,10% Off,Voucher save 10%,,,,
https://www.lazada.co.id/products/pdp-i18829336271.html,Vivo V70 5g 12/256Gb 50Mp Zeiss Ois Camera 10X Zoom Telephoto Official Warranty Vivo Indonesia,Rp6.499.000,Kota Jakarta Utara,13% Off,Voucher save 13%,,,,
https://www.lazada.co.id/products/pdp-i8780172559.html,Samsung Galaxy S22 Ultra 5G Ram 12GB/Rom 512GB Black,Rp8.089.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i8721030840.html,Itel A49 2/32 Ram 2/32Gb New Official,Rp1.054.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i8664906744.html,Tecno Pova 7 5g 8/128Gb & 8/256Gb Mediatek Dimensity 7300 |   6000Mah 45W Flash Charge |   Tecno Indonesia Official Warranty 1 Year,Rp2.969.000,Kota Jakarta Barat,7% Off,Voucher save 7%,,(1),,
https://www.lazada.co.id/products/pdp-i18826872052.html,"Vivo Y400 8/128GB 8/256GB terbaru 2025, 6000mAh Battery, Tahan Banting Ekstrem, 50MP Sony Kamera",Rp1.919.400,Kota Jakarta Pusat,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8807216895.html,Oppo Reno15 F 5g (8/128Gb)(8/256Gb)(12/256Gb) 50Mp Ultra Wide Selfie Camera Oppo,Rp5.999.000,Kota Jakarta Utara,14% Off,Voucher save 14%,,,,
https://www.lazada.co.id/products/pdp-i8374156080.html,Samsung Galaxy S25 Ultra 12/256GB Garansi Resmi Indonesia,Rp19.499.000,Kota Surabaya,15% Off,Voucher save 15%,,,,
https://www.lazada.co.id/products/pdp-i18820806311.html,Infinix Smart 20 4/64 4/128Gb 4Gb 64Gb 128Gb Original Smart Phone,Rp1.706.000,Kota Jakarta Utara,19% Off,Voucher save 19%,,,,
https://www.lazada.co.id/products/pdp-i8779694181.html,Samsung Galaxy Z Flip 7 12/256GB  Indonesia,Rp6.551.636,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8779670289.html,OPPO A5 8+256GB,Rp1.055.236,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8779552684.html,OPPO RENO8 T 5G,Rp2.925.000,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8747520688.html,Oppo Reno 10pro 5G HP phone 12/256,Rp6.000.000,Kota Tangerang,,,,,,
https://www.lazada.co.id/products/pdp-i18827197634.html,"vivo Y29 (8/128) - Design Marmer Eksklusif, 6500mAh Tahan 3 Hari, Tahan Banting Ekstrem, IP69 Tahan Air Ekstrem, AI Erase 2.0 + AI Circle to Search",Rp1.559.400,Kota Jakarta Selatan,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8751662782.html,Redmi 12 Ram 8Gb,Rp1.700.000,Kab. Bekasi,,,,(2),,
https://www.lazada.co.id/products/pdp-i8736722321.html,Samsung Galaxy S25 Fe 8GB/256GB official warranty Samsung Indonesia,Rp8.725.000,Kota Jakarta Pusat,33% Off,Voucher save 33%,,(1),,
https://www.lazada.co.id/products/pdp-i8714714136.html,OPPO RENO 14F 5G 8GB/256GB 12/256 GARANSI RESMI - SMARTPHONE/PONSEL FREE BUDS 3 PRO,Rp5.600.000,Kota Binjai,,,,,,
https://www.lazada.co.id/products/pdp-i18826237791.html,[Jikalaku] Realme Note 80 Official Guarantee,Rp1.589.800,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i8779698102.html,POCO M7 Pro 5G 8/256,Rp1.095.640,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8779540891.html,Samsung Galaxy A14 5G 6/128GB,Rp1.091.636,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8260216009.html,XIAOMI POCO X5 5G 8/256 Fullset Like-NEW Istimewa PROMO,Rp2.364.000,Kota Jakarta Barat,,,,(1),,
https://www.lazada.co.id/products/pdp-i8799028489.html,Tecno Spark Go 2 Ram 3/64GB | Ram 4/64GB | Ram 3/128GB | Ram 4/128GB | Ram 4/256GB Second Original,Rp1.130.999,Kota Surabaya,25% Off,Voucher save 25%,,(1),,
https://www.lazada.co.id/products/pdp-i18825629389.html,Tecno Spark Go 3 (4/64Gb - 4/128Gb) Extended Ram 4Gb - Unisoc T7250 - Ip64 - 6.75 Inch Ips - Tecno Ai Official Warranty 12+1 Months,Rp1.423.000,Kab. Bekasi,11% Off,Voucher save 11%,,,,
https://www.lazada.co.id/products/pdp-i8792630345.html,[if I Were You] Realme C85 Ip69 Waterproof 7000Mah Nfc 50Mp Camera Official Warranty,Rp2.349.700,Kota Jakarta Pusat,,,,(0),,
https://www.lazada.co.id/products/pdp-i18830055355.html,Smartphone S25 Ultra 5g 48+108Mp Dual Sim 16Gb+1Tb Deca Core Cpu Hd Screen Advanced Gaming Features Global Version Mobile Phone,Rp1.899.000,Kab. Pinrang,5% Off,Voucher save 5%,,,,
https://www.lazada.co.id/products/pdp-i8785044504.html,promo 12.12 CUCI GUDANG!! SMARTPHONE S25 ULTRA RAM 12GB/256GB INTERNASIONAL ALL SIM,Rp814.086,Kab. Bangka Barat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8780144588.html,Samsung Galaxy S21 FE 5G Ram 8GB/Rom 256GB Graphite,Rp1.690.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i8806994633.html,Realme C85 Pro 8/128 - Amoled 120Hz - Snapdragon 685 Chipset - Can Cod,Rp2.602.710,Kab. Madiun,13% Off,Voucher save 13%,,(1),,
https://www.lazada.co.id/products/pdp-i8275676093.html,Tecno Spark Go 3 4Gb/64Gb I 4Gb/128Gb 6.67Hd+ 120Hz Smooth Display 5000Mah 18W Charging Official Guarantee,Rp1.399.000,Kab. Sidoarjo,13% Off,Voucher save 13%,583 sold,(261),,
https://www.lazada.co.id/products/pdp-i8785042317.html,promo 12.12 samsung A16 5G NFC Ram 8+256 GB layar Amoled fast charging 30 menit full GRATIS TRAVEL ADAPTOR garansi resmi 1 tahun ( pengganti A15),Rp653.562,Kab. Bangka Barat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i6966032698.html,Infinix Smart 9 Ram 8+128 Gb Helio G81 (Anti-Slip Gaming) 1 Year Warranty,Rp1.375.000,Kab. Bogor,2% Off,Voucher save 2%,1.9K sold,(1017),,
https://www.lazada.co.id/products/pdp-i8645166371.html,"Vivo y19s pro-6000mAh + 44W flashcharge, extreme shockproof, IP64 rain proof, dual stereo speaker, 50MP main camera, AI erase 2.0",Rp1.599.000,Kab. Tangerang,,,854 sold,(371),,
https://www.lazada.co.id/products/pdp-i8806076154.html,Realme C85 5g 8Gb+16Gb* |   256Gb |   7000Mah Battery |   Sony 50Mp Ai Camera |   45W Fast Charging |   Ip69 Pro Waterproof Protection,Rp3.499.000,Kab. Tangerang,13% Off,Voucher save 13%,13 sold,(4),,
https://www.lazada.co.id/products/pdp-i18825393927.html,Realme Note 80 4/64Gb & 4/128Gb - Official 1 Year Warranty,Rp1.580.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8242146157.html,ZTE BLADE A55 RAM 4+8/128GB GARANSI RESMI,Rp1.095.000,Kota Palembang,9% Off,Voucher save 9%,6 sold,,,
https://www.lazada.co.id/products/pdp-i8813352596.html,"[NEW! ONLINE EXCLUSIVE] OPPO A6t Pro 8/128GB [Snapdragon 685, 120Hz Fast Responsive Screen, 7000mAh Battery, IP69 Water & Dust Resistance]",Rp3.599.000,Kota Tangerang,12% Off,Voucher save 12%,51 sold,(13),,
https://www.lazada.co.id/products/pdp-i8709952730.html,Realme Note 70 4Gb+8Gb | 64Gb (6300Mah Big Battery |   Military-Grade Shock Resistance |   7.94mm Ultra Thin |   Pulse Light),Rp1.599.000,Kab. Tangerang,,,15 sold,(9),,
https://www.lazada.co.id/products/pdp-i18821361114.html,"Realme Note 80 4/128Gb (4Gb+8Gb Extended Ram) Latest 2026, 6300Mah Battery, Ip54 Waterproof Protection",Rp1.699.000,Kota Jakarta Utara,38% Off,Voucher save 38%,,,,
https://www.lazada.co.id/products/pdp-i8795914228.html,Advan Smartphone Macha 5g |   Dimensity 7060 |   Amoled 6.67 Inch 120Hz |   Ram 8Gb + Storage 256Gb Ufs 3.1 |   Android 15 |   Fast Charging 33W + Bypass Charging |   Nfc |   5000Mah Battery,Rp3.299.000,Kab. Tangerang,18% Off,Voucher save 18%,,,,
https://www.lazada.co.id/products/pdp-i7657334863.html,Oppo Reno 14F 5g Nfc 16+256Gb (8+8/256 Gb) Snapdragon 6 Gen 1 Official Warranty 1 Year Registered Imei,Rp5.599.000,Kab. Bogor,7% Off,Voucher save 7%,53 sold,(12),,
https://www.lazada.co.id/products/pdp-i6078960823.html,"Infinix Hot 60i 16GB RAM + 256GB ,5160mAh, 45W Helio G81 official warranty and registered IMEI",Rp1.245.000,Kab. Bogor,11% Off,Voucher save 11%,266 sold,(140),,
https://www.lazada.co.id/products/pdp-i8640932178.html,"Nubia Focus 2 5G ROM 256GB ram 20 GB (8 + 12 GB) AI camera 108 MP smartphone 6.7 ""120Hz screen, 5000 mAh battery fast charging",Rp2.789.000,Kota Tangerang,30% Off,Voucher save 30%,25 sold,(11),,
https://www.lazada.co.id/products/pdp-i8800820352.html,"[NEW!] OPPO Reno15 F 5G 8/128GB | 8/256GB | 12/256GB [50MP Ultra Wide Selfie Camera, AI Portrait Glow, 7000mAh Large Battery, 80W SUPERVOOC Flash Charge]",Rp5.999.000,Kota Tangerang,,,41 sold,(15),,
https://www.lazada.co.id/products/pdp-i6244368511.html,"HP realme C65 RAM 8 + 8GB/128GB ,45W fast chage, Cam 50MP AI camera, 5000mAh, 1 year official warranty (new)",Rp1.295.000,Kab. Bogor,7% Off,Voucher save 7%,262 sold,(123),,
https://www.lazada.co.id/products/pdp-i18824164657.html,Smartphone C75 with the Latest Nfc Features,Rp1.489.000,Kota Jakarta Utara,26% Off,Voucher save 26%,,,,
https://www.lazada.co.id/products/pdp-i18826137366.html,"[Cod] Oppo A5 Pro 5g Smartphone (8Gb+256Gb) – 6.67"" Display |   50Mp Ai Camera |   5800Mah Battery",Rp1.799.999,Kota Jakarta Utara,31% Off,Voucher save 31%,,,,
https://www.lazada.co.id/products/pdp-i5154946278.html,Realme C85 8/256 8/128 6/128 Official Warranty,Rp2.319.000,Kota Palembang,14% Off,Voucher save 14%,194 sold,(41),,
https://www.lazada.co.id/products/pdp-i6381964562.html,Samsung Galaxy A56 5g 12/256Gb - [Upgrade from 8/256 Gb] |   Galaxy Ai |   Ai Smartphone |   45W Super Fast Charge,Rp7.199.000,Kota Depok,,,1.2K sold,(356),,
https://www.lazada.co.id/products/pdp-i8643090197.html,realme C71 8GB+128GB* | NFC | 6300mAh Massive Battery & 45W Fast Charge | 120Hz Eye Comfort Display | AI Experience,Rp2.399.000,Kab. Tangerang,,,204 sold,(92),,
https://www.lazada.co.id/products/pdp-i8769904186.html,realme P3 Lite 4GB+8GB*|128GB (6300mAh Battery | Super Light and Thin 7.79mm | NFC | AI Eraser | 120Hz Eye Comfort Display),Rp1.599.000,Kota Jakarta Selatan,6% Off,Voucher save 6%,489 sold,(147),,
https://www.lazada.co.id/products/pdp-i5808554979.html,Infinix Note 50 Nfc 16+256 Gb 8+8 Gb (Gaming Processor) Helio G100 1 Year Official Warranty,Rp2.145.000,Kab. Bogor,14% Off,Voucher save 14%,311 sold,(140),,
https://www.lazada.co.id/products/pdp-i8648314524.html,Realme C71 NFC 8 + 16/ 128 GB Battery 6300 mAh 1 year warranty,Rp1.345.000,Kab. Bogor,4% Off,Voucher save 4%,38 sold,(22),,
https://www.lazada.co.id/products/pdp-i8769904430.html,realme C85 4G 6GB+12GB*|128GB (7000mAh Baterai | 45W Fast Charge | IP69 Pro Proteksi Tahan Air Tertinggi | Layar Terang Maksimal 1200nits | Military-Grade Shock Resistance),Rp2.599.000,Kota Depok,,,19 sold,(11),,
https://www.lazada.co.id/products/pdp-i8780114598.html,Xiaomi Redmi 13C Ram 8GB/Rom 256GB Midnight Black,Rp1.149.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i7412684272.html,Samsung S26 Ultra 5g 12/512Gb & 16/1Tb Snapdragon 8 Elite Gen 5 for Galaxy 5000 Mah 6.9 Inch Ip68 Certification |   Official Samsung Indonesia Guarantee,Rp21.109.000,Kota Jakarta Barat,14% Off,Voucher save 14%,,,,
https://www.lazada.co.id/products/pdp-i718960130.html,Realme C85 Pro (8/128Gb)(8/256Gb)Ip69 Pro Water Resistance 4000Nit Ultra Bright Amoled Official Warranty,Rp2.599.000,Kota Jakarta Utara,13% Off,Voucher save 13%,330 sold,(110),,
https://www.lazada.co.id/products/pdp-i8645026986.html,Realme C71 (4/128)(6/128)(8/128) -Official warranty from realme Indonesia,Rp2.399.000,Kota Jakarta Utara,20% Off,Voucher save 20%,621 sold,(170),,
https://www.lazada.co.id/products/pdp-i6078216425.html,"HP Redmi 14C promo {NFC} 16GB/256GB RAM, bat 5160mAh, Cam 50MP, G81 ultra chip official warranty 1 year,( IMEI registered dikemarria)",Rp1.695.000,Kab. Bogor,6% Off,Voucher save 6%,96 sold,(50),,
https://www.lazada.co.id/products/pdp-i7906362135.html,INFINIX HOT 9 PLAY RAM 2GB ROM 32 GB second Hp android seken / bekas termurah siap pakai,Rp650.000,Kab. Cirebon,,,,(1),,
https://www.lazada.co.id/products/pdp-i8334196187.html,A15s smartphone Ram 6/128 GB fullset warranty integrated,Rp789.890,Kab. Bogor,21% Off,Voucher save 21%,,,,
https://www.lazada.co.id/products/pdp-i2394966912.html,Xiaomi Note 15 5g 4g 8/128 & 8/256 & 12/512 Official Warranty,Rp2.825.000,Kota Palembang,6% Off,Voucher save 6%,178 sold,(73),,
https://www.lazada.co.id/products/pdp-i7364756764.html,Redmi 9 Ram 4\64 Nominus masih mulus fullshet second rasa baru garansi resmi indonesia,Rp900.000,Kab. Bogor,31% Off,Voucher save 31%,79 sold,(41),,
https://www.lazada.co.id/products/pdp-i8680980083.html,Chic mension A3 8 + 256GB HP cheap smartphone fullset 12 months warranty,Rp899.000,Kota Jakarta Barat,31% Off,Voucher save 31%,15 sold,(8),,
