channel,username,text,tanggal,panjang_komentar,sentiment
gadgetin,@kunhaoi,mohon doanya semoga tahun depan bisa kebeli hp baru doa dari orang insyaallah dikabulkan aamiinnbrbrskrg pake hp infinix smart semoga tahun depan bisa upgrade yg lebih bagus,2025-12-24 17:48:50+00:00,173,positif
gadgetin,@Sudirtridatu.Tridatu,bisa ngk di beli itu banghp yg di review nya,2025-12-24 15:57:17+00:00,44,netral
gadgetin,@OQwesewesbablasangine,serius nanya banghp yg hbs d riview itu djual atau d buat koleksi y bang,2025-12-24 14:13:36+00:00,72,netral
gadgetin,@mahdavhia2959,bang hpquot yg abang review ada yg mau djual gak wkwk,2025-12-24 13:52:02+00:00,53,netral
gadgetin,@alfahmiarmis1410,bang buat kan jg rekomendasi buat tablet donk,2025-12-24 12:02:15+00:00,45,netral
gadgetin,@asamiYangterhormat,aku belli hp poco buat game sesudah nonton vidio kak sukses sllu iedapanya,2025-12-24 11:25:22+00:00,74,netral
gadgetin,@yusufal-jayyid,jt respect karna memang buat orang yang tinggal milih passion nya saja,2025-12-24 08:25:27+00:00,70,netral
gadgetin,@Upa_imupImup,sekarang poco xp udh tembus brsedangkan iqo neo udh brsamsung tembus,2025-12-24 08:20:39+00:00,68,netral
gadgetin,@elmanprastyo,laptop banggg,2025-12-24 08:09:36+00:00,13,positif
gadgetin,@ziloong666,poco f gamasuk bang,2025-12-24 07:06:33+00:00,19,netral
gadgetin,@nitanovitas,masih bertahan pake samsung galaxy a,2025-12-24 07:04:31+00:00,36,netral
gadgetin,@SandyMaulana-c5b,sekarang f jan apakah bisa juara,2025-12-24 05:06:35+00:00,32,netral
gadgetin,@exocdbsx9522,a href hot udah ga ada ya ga nemu di oren ama ijo,2025-12-24 04:18:56+00:00,49,netral
gadgetin,@Bayuirsan,bang butuh saran cepet tecno camon g atau tecno curve g,2025-12-24 03:44:31+00:00,55,netral
gadgetin,@SaripPudin-p6f,klo rog phone pro langsung windi ayam ayamin,2025-12-24 02:19:51+00:00,44,netral
gadgetin,@anisfinalisa2822,akhirnya jatuh pilihan ke realme gt atas rekomendasi abang david,2025-12-24 02:17:32+00:00,64,netral
gadgetin,@risaumami-f8s,hpku udah th pemakaian hari ini hpku rusak dan aku kesini mau nyari rekomendasi hp yg bagus untuk ngonten,2025-12-24 02:08:08+00:00,105,positif
gadgetin,@ngakandimas2402,bang riview infinix note pro g dan bandingin sama infinix note pro,2025-12-24 01:40:26+00:00,66,netral
gadgetin,@MasTaqi-e9z6c,bang infinix gt biasa bang bukan pro,2025-12-24 00:17:52+00:00,36,netral
gadgetin,@RayyanSTARS-fy9hu,izin tanya nih mimin gadgetin brrekomendasi hp jt an yg allrounder dan g apa ya atau ada yg mau saran juga saya terima,2025-12-23 23:59:38+00:00,118,netral
gadgetin,@ilhamae8395,a,2025-12-23 23:38:37+00:00,1,netral
gadgetin,@princeprime99,winner by gadgetin br juta samsung abr juta infinix hot br juta infinix hot probr juta techno camon probr juta poco x pro br juta samsung abr juta realme gt br juta xioami t probr juta vivo xbr juta selamat bersenang senang pilih hp nyaa,2025-12-23 23:38:21+00:00,237,netral
gadgetin,@JayaBaya-e9p,serius nanya itu yang di rekomendasikan david bener gak sih toko online nya kok harga nya lebih murah dari official nya yah,2025-12-23 23:05:13+00:00,123,netral
gadgetin,@kimhyo228,rekomendasi tab terbaik dong,2025-12-23 21:31:18+00:00,28,netral
gadgetin,@hasanragilpras,redmi c,2025-12-23 17:16:34+00:00,7,netral
gadgetin,@altarizky1,nonton pake infinix hot,2025-12-23 17:11:47+00:00,23,netral
gadgetin,@ninofk9685,milih terakhir sama aja ngehina yang lain,2025-12-23 16:54:10+00:00,41,netral
gadgetin,@wandisetiawan7466,saya mau beli hp dan setiap beli hp pasti saya liat vidio youtube ini,2025-12-23 16:51:16+00:00,69,netral
gadgetin,@lanalapandewa6088,xiami t pro atau ambil iphone bang,2025-12-23 16:34:15+00:00,34,netral
gadgetin,@RiyatnoYatno-j4d,mikirin hp ga ada habisnya,2025-12-23 16:25:19+00:00,26,netral
gadgetin,@RiyatnoYatno-j4d,juta beli yg apa bro,2025-12-23 16:19:24+00:00,20,netral
gadgetin,@EskaStrife,nonton ini setelah huawei ppro akhirnya rusak juga hari ini kamera utama blur serasa kehilangan jati diri huawei padahal sisanya normal gara kamera saatnya ganti hape,2025-12-23 16:03:10+00:00,166,netral
gadgetin,@lianadevita1494,smoga bisa kridit hp bismilah,2025-12-23 15:38:29+00:00,29,netral
gadgetin,@veronikapurwati3682,beberapa hari yg lalu aku beli samsung a dengan harga harga onlinenya antara jtaan tapi dengan harga anggap saja jt aku dapet samsung earbuds core entah harus seneng atau nggak soalnya aku gak make earbuds,2025-12-23 15:29:40+00:00,205,netral
gadgetin,@aliyya838,huhu sedih bgt pas tau harga hp bakal naik nonton ini pake redmi note pro tapi perlu beli hp keluaran terbaru krn hp yg skrng ini gak bisa dipake kalo mau pake provider di negara lain kalo mau beli kira redmi note g masih worth kah udah coba cek imeinya dan not blocked,2025-12-23 15:26:28+00:00,269,positif
gadgetin,@SatriaBaru-l5z,tecno spark pro,2025-12-23 15:26:24+00:00,15,netral
gadgetin,@flizco911,budget jt enaknya ambil hp apa yg bagus buat fotoquot sama harian,2025-12-23 14:58:58+00:00,65,positif
gadgetin,@Abdullah-Abdurrahman24434,semoga yang lagi mau ganti hp dimudahkan rejekinya buat ganti hp aamiin,2025-12-23 13:37:06+00:00,71,netral
gadgetin,@imamprasetyo1950,menuhin kebutuhan ke kepoanku mo beli hp nabung lama bangetttt redmi a sudah tidak kuat,2025-12-23 12:05:44+00:00,87,netral
gadgetin,@ChibiChan-m3w,rekomen laptop nya bang,2025-12-23 11:49:21+00:00,23,positif
gadgetin,@raditaqilwardhana1179,akhir tahun a lalu beli zero g gara gara gadget in tahun ini mw beliin buat suami ngintip lagi lahh sama david,2025-12-23 11:46:31+00:00,110,netral
gadgetin,@titatyta5281,semoga ada rezekinya hp sudah sering di service,2025-12-23 11:40:06+00:00,47,netral
gadgetin,@lukutmodar1452,mau dong bang buat anak saya,2025-12-23 10:22:27+00:00,28,netral
gadgetin,@YogaYoga-qb5qp,hp poco c sama redmi c bagusan mana bang,2025-12-23 10:19:05+00:00,40,positif
gadgetin,@NandoNevara-vn1op,bg david kalo riview hp sekalian tes zoom kamera juga dong soalnya nyari hp yg fokus kamera ama zoom kamera,2025-12-23 09:37:39+00:00,107,netral
gadgetin,@OgesPermana,sehat selalu bang semoga aku dapat hp bekas riview,2025-12-23 09:35:49+00:00,50,netral
gadgetin,@davidariyan7915,jangan itel infinix terus,2025-12-23 09:29:45+00:00,25,netral
gadgetin,@muamargocialjawi1923,rog,2025-12-23 09:00:09+00:00,3,netral
gadgetin,@tresna4you,itel p g jt udah dpt dimensity ufsini real juara,2025-12-23 08:28:08+00:00,48,netral
gadgetin,@farqelhasany1557,samsung a mas david review,2025-12-23 06:03:04+00:00,26,netral
gadgetin,@windawidya-y6x,penentu pilihan hp untuk gue ini,2025-12-23 04:36:01+00:00,32,netral
gadgetin,@faiznurulazizah_,vivo oppo kalah yaa,2025-12-23 03:59:32+00:00,19,netral
gadgetin,@BugComment,yuhuuu samsung a,2025-12-23 03:48:34+00:00,16,netral
gadgetin,@m.setiawannursuprianto5049,mending tecno camon pro g apa poco x pro,2025-12-23 02:00:15+00:00,40,netral
gadgetin,@bezelkarim,selama hape yang lama masih bisa dipake dan gak ngelag ga akan diganti,2025-12-23 00:37:30+00:00,70,netral
gadgetin,@Driver_bali91,pake android sampai ud th speknya menurun ram berasa ram,2025-12-23 00:02:33+00:00,56,netral
gadgetin,@oneeksa578,bang coba buat level hp terbaik versi gaming,2025-12-23 00:00:34+00:00,44,netral
gadgetin,@awimatech2896,bagi ato jual harga miring buat ngojek bang,2025-12-22 23:45:45+00:00,43,netral
gadgetin,@fau-v8q,bang david review hp motorola,2025-12-22 20:58:27+00:00,29,netral
gadgetin,@hashi_idkoshiki2433,dari sekian banyak rekomendasi saya butuh hp buat editing kemungkinan kalau punya bagusnya yang mana ya kalau bisa aman buat tahun ke depan pemakaian cuma editing sama scroll apa ya,2025-12-22 18:30:47+00:00,181,positif
gadgetin,@abdultegar421,asus kemana yaa,2025-12-22 15:27:18+00:00,15,netral
gadgetin,@P7_uchiha,realmi cpro bagus gk soalnya gk masuk rekomendasi,2025-12-22 14:59:51+00:00,49,positif
gadgetin,@Sahabat2049,bang please bagus gak nubia v design,2025-12-22 14:53:17+00:00,36,positif
gadgetin,@BananaEmpire-o2d,thank u bang,2025-12-22 14:31:12+00:00,12,netral
gadgetin,@BananaEmpire-o2d,iya bang ok,2025-12-22 14:30:19+00:00,11,netral
gadgetin,@BananaEmpire-o2d,wow bang,2025-12-22 14:28:17+00:00,8,netral
gadgetin,@BananaEmpire-o2d,mahalnya bang,2025-12-22 14:27:32+00:00,13,negatif
gadgetin,@Musune-d7t,hp nya banyak bang bagi satu boleh,2025-12-22 14:24:21+00:00,34,netral
gadgetin,@Wenz_Sch,bg david rekomendasiin hp yang bagus buat nangkep sinyal g di daerah hutandaerah yang minim sinyal cmn bisa pake telkomsel saya harus masuk ke hutan buat kerja kadang sampe mingguan sinyal g dapet tpi di titik tertentu klo lgi pas megang hp ny ntar gerak ilang lagi kadang beda hp beda pita bands nya sinyal yg di dapet susah,2025-12-22 14:05:30+00:00,325,positif
gadgetin,@ezekiel-kv3zw,ada rekomendasi toko online hp second gak guys,2025-12-22 13:46:32+00:00,46,netral
gadgetin,@Wkwkfarr,apakah wireless charging penting di kelas jutaan,2025-12-22 13:00:01+00:00,48,netral
gadgetin,@septiandewanugraha,insyaallah tahun depan ganti hp udh tahun sampe layar bergarisgaris belom ganti hp,2025-12-22 10:50:55+00:00,82,netral
gadgetin,@SindiAmaliya,pengen beli onlie tpi takut pengirimanya dituker sama yang lain,2025-12-22 10:30:17+00:00,63,netral
gadgetin,@ahmedthalib,bang tolong dong bikin yang hp secound juga biar kita yang kaum mendingmending bisa tahu harus beli hp apa,2025-12-22 06:43:06+00:00,106,netral
gadgetin,@adefir92,oppo reno series gak ada yg masuk yaa wkwkwk,2025-12-22 03:35:03+00:00,44,netral
gadgetin,@kaukangakmarah,knp di harga jt xiaomi t kalah sama realme gt tpi di harga jt malah menang xiaomi t,2025-12-22 02:44:59+00:00,83,netral
gadgetin,@kurniadiah9175,,2025-12-22 02:05:21+00:00,0,netral
gadgetin,@NabilAtala-m7e,a href,2025-12-22 02:04:23+00:00,6,netral
gadgetin,@emanuelnanggawain6852,bikin rekom utk tahun baru nanti bg,2025-12-22 01:10:24+00:00,35,netral
gadgetin,@SriWidayati-v8o,aq malah ampe sekarang masih pake renot brtp nonton rekomendasi,2025-12-22 00:08:35+00:00,63,netral
gadgetin,@NIKMO.,honor lite tu bagus gak,2025-12-21 22:01:42+00:00,23,positif
gadgetin,@angkringantanggalatua,asus,2025-12-21 17:09:32+00:00,4,netral
gadgetin,@ritalilianti,bang oppo reno series gak ada yang masuk,2025-12-21 15:19:44+00:00,40,netral
gadgetin,@AstaDummy,lagi penasaran sama honor tapi nunggu video ini malah gada yang masuk satupun bingung pilih apa jadi nya,2025-12-21 15:03:13+00:00,104,netral
gadgetin,@AryaSatya18,bang katanya hasil foto tecno camon kalau dikirim jadinya jelek bener gak,2025-12-21 14:17:41+00:00,73,negatif
gadgetin,@pangling2943,alhamdulillah nonton video ini pake hp tecno camon pro g,2025-12-21 14:03:18+00:00,56,netral
gadgetin,@gar2026,lagi nabung buat beli hp,2025-12-21 13:56:33+00:00,24,netral
gadgetin,@cihuysimilikiti,stlh nonton video review dr kmrn dan skrg nonton ini jd makin bingung mau beli mana antara huawei pura pro vs oppo find x vs vivo x coba dong selain dr segi layar charging mending beli mana dan apa alasannya kebutuhan utama dari kameranya,2025-12-21 13:51:45+00:00,238,netral
gadgetin,@yogasaputr4,barusan ambil di konter poco x pro,2025-12-21 13:51:09+00:00,34,netral
gadgetin,@bimo2000-x1k,poco f harganya juta di toko offline bang jadi seharusnya masuk di rentang harga jutaan,2025-12-21 13:44:11+00:00,87,netral
gadgetin,@Dhedays_official,lagi nonton pake redmi a terbaru redmi alhamdllah,2025-12-21 12:44:07+00:00,49,netral
gadgetin,@rahmatakbar-r3j,terima kasih atas rekomendasi nya kak david sangat membantu,2025-12-21 12:25:18+00:00,59,netral
gadgetin,@putradwi2238,masa motorola ga masuk nominasi,2025-12-21 11:49:59+00:00,31,netral
gadgetin,@andreirfansyah9885,hp review dijual gk sih,2025-12-21 11:28:30+00:00,23,netral
gadgetin,@nandorz9612,menurut ku kalo jt an oke lah tapi kalo jt ke atas mending samsung atau ipong bekas dah,2025-12-21 11:08:08+00:00,87,netral
gadgetin,@JayaAgusse,buat apa beli hp baruaku pingin tablet biar enak nonton filmnyabule bule barat,2025-12-21 10:57:08+00:00,78,netral
gadgetin,@denis_arv,t pro apa iphone buat konten tiktok hd,2025-12-21 10:45:52+00:00,38,netral
gadgetin,@MuhammadWahyuRani-sw1ux,rekomendasi hp jt di chanel lain gak ada yg rekomendasi kan pilihan bang david x tapi saya pilih dan percaya pilihan bang david worth it budget jutaan ambil x,2025-12-21 10:20:02+00:00,158,positif
gadgetin,@Dilan-h8c7y,bang coba rekomendasi tablet terbaik di akhir tahun,2025-12-21 10:10:37+00:00,51,netral
gadgetin,@mechanicscanner2575,di harga jutaan mnding samsung a atau pocco f,2025-12-21 10:07:17+00:00,45,netral
gadgetin,@nicokusuma4161,dari sampe sekarang hampir selalu nonton video rekomendasi hp akhir taun dengan hp yg sama iphone wkwkwkwk,2025-12-21 09:41:28+00:00,106,netral
gadgetin,@romaliomaudoma,bagus mana yahbrinfinix hot pro briqoo z litebrtecno common brsangat bimbang mau pinang yang manabrbruntuk ganti hp lama redmi note sudah mulai lemot,2025-12-21 09:05:08+00:00,149,netral
gadgetin,@TienSuhartono-w9e,bang utk skrg motorola edge fusion udh under jt dicompere ma techno pro g pilih mana,2025-12-21 08:49:12+00:00,84,netral
gadgetin,@fdlhshop,infinix hot g kok udah ngga ada yang jual ya bang,2025-12-21 07:28:22+00:00,49,netral
gadgetin,@Gutsholic_14,min infinix gt pro gimana kualitasnya setelah pemakaian dari awal launching sampe sekarang,2025-12-21 07:19:24+00:00,90,netral
gadgetin,@reconhorizonrw,ngarep honor lite tpi emg gak ad di review,2025-12-21 06:59:50+00:00,42,netral
gadgetin,@irsyadarasy2403,mending samsung galaxy a g atau camon pro g dari segi camera,2025-12-21 05:57:56+00:00,60,netral
gadgetin,@ekawahyu9028,iphone cuma masuk kategori ya,2025-12-21 05:23:33+00:00,29,netral
gadgetin,@daffafikrieramadhan8801,nonton pake redmi note pro,2025-12-21 04:01:11+00:00,26,netral
gadgetin,@yayansetiyawan8864,ko yg harga juta ke atas iphone tidak masuk nominasipadahal iphone juta ke atas banyak,2025-12-21 03:30:03+00:00,86,netral
gadgetin,@TeguhTrihidayanto,masih bertahan sama vivo v pake sejak juli brkalo mau poto pake v punya istri,2025-12-21 02:07:57+00:00,77,netral
gadgetin,@masda2829,banyak bgt hp bg dapit,2025-12-21 01:22:43+00:00,22,netral
gadgetin,@shanumcantik9822,kok aipon gak masuk bang pro yg seken a udah jutaan,2025-12-20 23:32:05+00:00,51,netral
gadgetin,@faizalfaizal-k2m,kadangg suka pengen banget ganti hp udh tahunan masih pake hp yg sama tapiga butuh butuh banget sih karna sya main game ringan ringan bukan yg berat sampe berpuluh puluh gbanbrbreditmoga aja tahun depan gantii hpp,2025-12-20 16:31:44+00:00,213,positif
gadgetin,@yenirahmansurenggani2542,buat yang versi laptop dong kak dan tablet versi jt,2025-12-20 14:20:54+00:00,51,positif
gadgetin,@fkanselir,minta rekom dong gua pengguna xiaomi dri dlu mulai dari x redmi note pro dan sekarang mau ganti tpi masih suka ganti ke yg miui miui aja atau hyperos klo skrg ya kiraquot yg bgus apa yaa dibawah jt yg series yg note pro,2025-12-20 13:56:12+00:00,219,positif
gadgetin,@protodox8379,saran dong mending ambil samsung a atau poco f yang biasa,2025-12-20 13:38:09+00:00,57,netral
gadgetin,@abadzchannel5613,saya suka konten abang dan nonton terus pengikuti sejati sungguh menarik mudahmudahan saya bisa punya hp baru nan bagus bagibagi dong bang hpnya buat saya,2025-12-20 13:11:08+00:00,154,positif
gadgetin,@liaanjani1407,semoga bisa ke beli hp baru ya allah awal tahun depan hpku sekarang realme pro udh th lebih udah ketinggalan jaman aplikasi pada update jd udah bikin berat hp skrng,2025-12-20 12:23:36+00:00,164,netral
gadgetin,@rokhmanfadli9911,kekepoan kalian ini adalah cuan mereka,2025-12-20 12:17:15+00:00,38,netral
gadgetin,@SeblakNyemek-d4t7b,kesini karena bingung pengen beli hp budget minim karena hp lama kayak tiap bulan service,2025-12-20 12:13:54+00:00,89,netral
gadgetin,@awokmgl89,alhamdulillah tahun ini dapet hadiah hp baru,2025-12-20 11:40:27+00:00,44,netral
gadgetin,@briantaufiq-ts3dq,alhamdulillah dah kebeli xiaomi t pro setelah nabung bulan,2025-12-20 11:18:02+00:00,58,netral
gadgetin,@susantithee4047,infinix klo untuk sincron pke miracast jelek ya suka putus bluetooth jg gitu klo sambung ke speaker langsung out knp ya,2025-12-20 10:38:52+00:00,119,netral
gadgetin,@Indi時雨,redmi c itel city redmi a samsung galaxy a,2025-12-20 09:26:20+00:00,42,netral
gadgetin,@ApiwRafy,tolong bantu jawablebih bagus redmi note g atau infinix hot prountuk daily sama jangka panjang,2025-12-20 09:16:57+00:00,94,positif
gadgetin,@SuriatiUli-u6b,mau saran dong di akhir tahun atau awal hp di bawah juta,2025-12-20 08:41:03+00:00,56,netral
gadgetin,@Ppanda940,vid rekomendasi hp gaming dong jtjt,2025-12-20 07:51:34+00:00,35,netral
gadgetin,@rianalarasati-c5f,pen beli hp baru ih yg ini udah tompelan gegara kelindes mobil tadi juga mati bentar gegara kehujanan takut keburu mati total mending beli yg mana iniii,2025-12-20 07:10:20+00:00,152,netral
gadgetin,@agushidayat2368,udah seneng kebeli hape flagship samsung a belom ada bulan udah dimaling udah lapor sana sini udh seminggu gak ada perkembangan,2025-12-20 06:40:09+00:00,127,netral
gadgetin,@edancreation,seperti biasa ritual akhir tahunbrliat aja beli ga kesampaian a hrefuckszuwhgymbdvujggafyywgukuhlplbiaaea,2025-12-20 06:29:49+00:00,105,netral
gadgetin,@kairenimup,saran buat hp jt fokus kamera bagusan yang mana,2025-12-20 06:25:26+00:00,47,positif
gadgetin,@RENXUE-p5d,alhamdulillah udah kebeli infinix hot pro,2025-12-20 06:22:32+00:00,41,netral
gadgetin,@AlbiFawwaz,red magic gak masuk bang,2025-12-20 06:19:09+00:00,24,netral
gadgetin,@iloemseven,om buat yg versi tablet donk,2025-12-20 05:55:48+00:00,28,netral
gadgetin,@ray8560,mending poco f atau samsung a,2025-12-20 05:28:01+00:00,29,netral
gadgetin,@JekyPurnawirawan,infinix gt pro hadir,2025-12-20 04:39:47+00:00,20,netral
gadgetin,@syrfdnnm,saran kasih rekomendasi bang mungkin juara nya gak semua orang pengen beli hp realme yang bentuknya aneh itu yang menang bentukannya kaya gak baguss aja buat genz dan gen alpha malu punya hp bentukannya jelek,2025-12-20 04:12:02+00:00,208,netral
gadgetin,@NuNaNuSa99,beli hape krn gadgetin poco x nfc dr thn sampe skrg masih awetmulus normalhanya kalah diram dn memory aja krn pilih yg ram gb gbbeli tv krn gadgetin juga chiq supro inc tp udh mati panel nya sediih,2025-12-20 04:11:10+00:00,197,netral
gadgetin,@chevoteastrajingga,nunggu rekomen tapi beli kagak hayo sini ngumpul biar banyakan d,2025-12-20 03:49:35+00:00,64,netral
gadgetin,@FirmanKalsum,round my phone,2025-12-20 03:00:29+00:00,14,netral
gadgetin,@DevandraAlfa-j9f4o,nonton pake tecno camon pro,2025-12-20 01:00:52+00:00,27,netral
gadgetin,@mrladusing5772,dulu xiaomi bersaing di mid range atau di harga jutaan sekarang mainnya di jutaan hm ada apa dengan xiaomi terlepas entry level nya yang kadang bagus kadang gak kenapa ga berani main lagi di harga jutaan ya dulu redmi itu digadang gadang bagus sekarang,2025-12-19 19:31:08+00:00,252,positif
gadgetin,@rynerlanggs,a href infinix hot udah gaada euy udah naik hot adanya,2025-12-19 18:30:25+00:00,54,netral
gadgetin,@ramayudha7914,udah rencana banget mau ganti hp ke poco xp akhir tahun ini setelah nabung dikit dikit eh malah kena bencana akhirnya dialihin buat kebutuhan yang lebih penting semoga bisa kebeli di tahun depan,2025-12-19 16:18:11+00:00,194,netral
gadgetin,@kholikblack3384,terimakasih bang david udah ke beli tecno camon pro g setelah nonton vidio ini,2025-12-19 16:15:15+00:00,78,netral
gadgetin,@duniamainanku1511,motorola gk msk t,2025-12-19 15:56:53+00:00,17,netral
gadgetin,@hafizindhiya2343,bang plis buatin video rekomendasi laptop akhir tahun juga,2025-12-19 15:09:06+00:00,58,positif
gadgetin,@adayy.028,coba bikin rekomendasi kamera hp sesuai bajetnya,2025-12-19 14:57:07+00:00,48,netral
